Frequency,AGE,MonthlyIncome
Quatrly,32.0,25000.0
Quatrly,43.0,25000.0
Quatrly,60.0,33333.33
Quatrly,29.0,25000.0
Quatrly,26.0,25000.0
Quatrly,39.0,33333.33
Quatrly,38.0,29166.67
Monthly,26.0,70833.33
Quatrly,37.0,66666.67
Quatrly,28.0,66666.67
Quatrly,43.0,50000.0
Quatrly,22.0,58333.33
Quatrly,44.0,91666.67
Quatrly,29.0,50000.0
Quatrly,43.0,58333.33
Quatrly,26.0,66666.67
Quatrly,25.0,75000.0
Quatrly,25.0,50000.0
Quatrly,32.0,58333.33
Half Yearly,28.0,56666.67
Quatrly,31.0,66666.67
Quatrly,22.0,66666.67
Quatrly,42.0,50000.0
Quatrly,48.0,66666.67
Quatrly,46.0,66666.67
Quatrly,25.0,66666.67
Quatrly,37.0,75000.0
Quatrly,45.0,58333.33
Quatrly,42.0,83333.33
Quatrly,32.0,75000.0
Quatrly,28.0,75000.0
Quatrly,28.0,83333.33
Quatrly,52.0,75000.0
Quatrly,21.0,75000.0
Quatrly,24.0,66666.67
Quatrly,39.0,58333.33
Quatrly,24.0,41666.67
Quatrly,31.0,50000.0
Monthly,28.0,41666.67
Quatrly,23.0,66666.67
Quatrly,39.0,66666.67
Quatrly,25.0,50000.0
Quatrly,31.0,66666.67
Quatrly,30.0,70833.33
Quatrly,28.0,60000.0
Quatrly,42.0,75000.0
Monthly,55.0,75000.0
Quatrly,27.0,41666.67
Quatrly,27.0,41666.67
Quatrly,28.0,41666.67
Quatrly,43.0,83333.33
Quatrly,18.0,66666.67
Monthly,44.0,41666.67
Quatrly,32.0,66666.67
Quatrly,22.0,66666.67
Quatrly,32.0,58333.33
Quatrly,52.0,70833.33
Monthly,39.0,25000.0
Quatrly,37.0,66666.67
Quatrly,31.0,41666.67
Quatrly,39.0,41666.67
Quatrly,33.0,41666.67
Quatrly,34.0,75000.0
Quatrly,43.0,41666.67
Quatrly,43.0,50000.0
Quatrly,33.0,58333.33
Half Yearly,24.0,41666.67
Quatrly,24.0,41666.67
Quatrly,29.0,58333.33
Quatrly,55.0,66666.67
Quatrly,24.0,66666.67
Half Yearly,31.0,41666.67
Half Yearly,24.0,41666.67
Quatrly,26.0,58333.33
Quatrly,32.0,41666.67
Quatrly,18.0,58333.33
Quatrly,32.0,50000.0
Quatrly,30.0,58333.33
Quatrly,53.0,58333.33
Quatrly,32.0,41666.67
Quatrly,21.0,50000.0
Quatrly,32.0,66666.67
Quatrly,28.0,41666.67
Quatrly,19.0,58333.33
Quatrly,49.0,58333.33
Quatrly,33.0,41666.67
Quatrly,42.0,50000.0
Quatrly,54.0,66666.67
Quatrly,41.0,41666.67
Quatrly,30.0,41666.67
Quatrly,37.0,41666.67
Quatrly,27.0,66666.67
Quatrly,54.0,66666.67
Quatrly,33.0,41666.67
Quatrly,25.0,41666.67
Quatrly,24.0,50000.0
Quatrly,34.0,66166.67
Monthly,49.0,41666.67
Quatrly,29.0,41666.67
Quatrly,37.0,66666.67
Quatrly,26.0,58333.33
Quatrly,23.0,66666.67
Quatrly,41.0,75000.0
Quatrly,26.0,50000.0
Quatrly,20.0,50000.0
Quatrly,38.0,58333.33
Quatrly,23.0,66666.67
Quatrly,30.0,51333.33
Quatrly,41.0,83333.33
Quatrly,35.0,50000.0
Quatrly,56.0,50000.0
Quatrly,35.0,41666.67
Quatrly,20.0,50000.0
Quatrly,23.0,65833.33
Quatrly,20.0,50000.0
Monthly,55.0,50000.0
Quatrly,25.0,50000.0
Quatrly,55.0,50000.0
Quatrly,31.0,350000.0
Quatrly,23.0,66666.67
Quatrly,52.0,66666.67
Quatrly,29.0,58333.33
Quatrly,48.0,66666.67
Quatrly,44.0,58333.33
Quatrly,26.0,66666.67
Quatrly,48.0,66666.67
Quatrly,54.0,70833.33
Quatrly,28.0,58333.33
Quatrly,39.0,58333.33
Quatrly,43.0,50000.0
Monthly,57.0,70833.33
Quatrly,57.0,70833.33
Quatrly,24.0,66666.67
Quatrly,29.0,16666.67
Quatrly,26.0,58333.33
Monthly,29.0,70833.33
Quatrly,38.0,75000.0
Quatrly,38.0,56666.67
Quatrly,33.0,48333.33
Quatrly,37.0,48333.33
Quatrly,46.0,70833.33
Quatrly,45.0,53333.33
Quatrly,41.0,25000.0
Quatrly,28.0,25000.0
Quatrly,52.0,58333.33
Quatrly,33.0,33333.33
Monthly,26.0,41666.67
Quatrly,34.0,33333.33
Monthly,55.0,41666.67
Quatrly,25.0,33333.33
Quatrly,38.0,45833.33
Quatrly,44.0,25000.0
Quatrly,47.0,37500.0
Quatrly,32.0,8333.33
Quatrly,26.0,20833.33
Quatrly,67.0,83333.33
Quatrly,55.0,25000.0
Quatrly,38.0,25000.0
Quatrly,45.0,25000.0
Quatrly,48.0,25000.0
Quatrly,30.0,25000.0
Quatrly,30.0,25000.0
Quatrly,29.0,29166.67
Monthly,42.0,25000.0
Monthly,44.0,33333.33
Quatrly,42.0,16666.67
Quatrly,37.0,16666.67
Quatrly,25.0,25000.0
Quatrly,36.0,25000.0
Quatrly,52.0,33333.33
Quatrly,28.0,25000.0
Quatrly,45.0,25000.0
Quatrly,40.0,25000.0
Quatrly,47.0,25000.0
Quatrly,33.0,25000.0
Quatrly,55.0,25000.0
Quatrly,26.0,16666.67
Quatrly,26.0,33333.33
Monthly,33.0,37500.0
Quatrly,31.0,25000.0
Quatrly,44.0,33333.33
Quatrly,29.0,60000.0
Quatrly,35.0,33333.33
Quatrly,22.0,33333.33
Quatrly,42.0,33333.33
Quatrly,35.0,41666.67
Quatrly,45.0,41666.67
Quatrly,30.0,33333.33
Quatrly,38.0,33333.33
Quatrly,41.0,41666.67
Quatrly,46.0,33333.33
Quatrly,23.0,33333.33
Quatrly,31.0,33333.33
Quatrly,25.0,33333.33
Quatrly,27.0,25000.0
Quatrly,41.0,41666.67
Quatrly,37.0,41666.67
Quatrly,31.0,33333.33
Quatrly,40.0,41666.67
Quatrly,31.0,33333.33
Quatrly,53.0,41666.67
Quatrly,38.0,41666.67
Quatrly,38.0,66666.67
Quatrly,39.0,58333.33
Quatrly,27.0,41666.67
Quatrly,41.0,41666.67
Quatrly,34.0,41666.67
Quatrly,31.0,33333.33
Quatrly,42.0,33333.33
Quatrly,51.0,41666.67
Monthly,46.0,41666.67
Quatrly,22.0,41666.67
Quatrly,26.0,41666.67
Quatrly,47.0,41666.67
Quatrly,51.0,41666.67
Quatrly,35.0,41666.67
Quatrly,39.0,41666.67
Monthly,54.0,41666.67
Quatrly,31.0,41666.67
Quatrly,43.0,53333.33
Quatrly,41.0,41666.67
Quatrly,29.0,41666.67
Quatrly,24.0,41666.67
Quatrly,51.0,41666.67
Quatrly,56.0,41666.67
Quatrly,23.0,41666.67
Quatrly,52.0,41666.67
Quatrly,33.0,50000.0
Quatrly,57.0,50000.0
Quatrly,56.0,66666.67
Quatrly,23.0,66666.67
Quatrly,41.0,58333.33
Quatrly,20.0,50000.0
Quatrly,42.0,66666.67
Quatrly,30.0,75000.0
Quatrly,40.0,45000.0
Quatrly,20.0,50000.0
Quatrly,34.0,50000.0
Quatrly,31.0,70833.33
Quatrly,25.0,42500.0
Quatrly,30.0,58333.33
Quatrly,28.0,45833.33
Quatrly,26.0,50000.0
Quatrly,31.0,45833.33
Quatrly,34.0,49583.33
Quatrly,53.0,55750.0
Quatrly,31.0,54166.67
Quatrly,21.0,50000.0
Quatrly,40.0,45833.33
Quatrly,28.0,50000.0
Quatrly,29.0,65541.67
Quatrly,30.0,50000.0
Quatrly,40.0,50000.0
Quatrly,43.0,50000.0
Quatrly,40.0,43500.0
Quatrly,42.0,50000.0
Quatrly,36.0,50000.0
Quatrly,33.0,60833.33
Quatrly,20.0,50000.0
Quatrly,35.0,50000.0
Quatrly,41.0,50000.0
Quatrly,40.0,50000.0
Quatrly,29.0,50000.0
Quatrly,35.0,51341.67
Quatrly,42.0,600000.0
Quatrly,35.0,46333.33
Quatrly,26.0,41333.33
Quatrly,33.0,43500.0
Quatrly,22.0,50000.0
Quatrly,21.0,50000.0
Quatrly,46.0,50000.0
Quatrly,31.0,50000.0
Quatrly,50.0,50583.33
Monthly,43.0,45833.33
Monthly,49.0,29166.67
Quatrly,19.0,50000.0
Quatrly,33.0,58250.0
Quatrly,23.0,45833.33
Quatrly,53.0,58333.33
Quatrly,44.0,67375.0
Half Yearly,29.0,24145.83
Half Yearly,36.0,48813.33
Half Yearly,36.0,48333.33
Half Yearly,47.0,34541.67
Half Yearly,48.0,35625.0
Half Yearly,26.0,40416.67
Half Yearly,33.0,16666.67
Half Yearly,39.0,41375.0
Half Yearly,40.0,35541.67
Half Yearly,43.0,38333.33
Half Yearly,36.0,26125.0
Half Yearly,30.0,33333.33
Half Yearly,42.0,41666.67
Half Yearly,30.0,51041.67
Half Yearly,46.0,60833.33
Half Yearly,44.0,53666.67
Half Yearly,28.0,23541.67
Half Yearly,35.0,13333.33
Half Yearly,44.0,37708.33
Half Yearly,36.0,45291.67
Half Yearly,22.0,73333.33
Half Yearly,30.0,52500.0
Half Yearly,22.0,36666.67
Half Yearly,25.0,51666.67
Half Yearly,37.0,51666.67
Half Yearly,22.0,19100.0
Half Yearly,24.0,52083.33
Half Yearly,25.0,38333.33
Half Yearly,44.0,28583.33
Half Yearly,44.0,23166.67
Half Yearly,28.0,465000.0
Half Yearly,56.0,27083.33
Half Yearly,29.0,19750.0
Half Yearly,23.0,19375.0
Half Yearly,25.0,20750.0
Half Yearly,26.0,16375.0
Half Yearly,42.0,41000.0
Half Yearly,32.0,26750.0
Half Yearly,55.0,25166.67
Half Yearly,30.0,23250.0
Half Yearly,33.0,39500.0
Half Yearly,21.0,40666.67
Half Yearly,31.0,29666.67
Half Yearly,33.0,41666.67
Half Yearly,32.0,50000.0
Half Yearly,38.0,33333.33
Half Yearly,50.0,25000.0
Half Yearly,27.0,105000.0
Half Yearly,35.0,41666.67
Half Yearly,27.0,59341.67
Half Yearly,24.0,47300.0
Half Yearly,26.0,0.08
Half Yearly,24.0,44166.67
Half Yearly,45.0,25833.33
Half Yearly,37.0,38333.33
Half Yearly,24.0,46800.0
Half Yearly,44.0,44833.33
Half Yearly,31.0,0.08
Half Yearly,33.0,46400.0
Half Yearly,47.0,0.08
Half Yearly,22.0,0.08
Half Yearly,19.0,50283.33
Half Yearly,30.0,32500.0
Half Yearly,34.0,52500.0
Half Yearly,44.0,33750.0
Half Yearly,26.0,0.08
Half Yearly,39.0,34666.67
Half Yearly,26.0,33333.33
Half Yearly,27.0,12500.0
Half Yearly,51.0,25000.0
Half Yearly,39.0,41666.67
Half Yearly,36.0,25000.0
Half Yearly,49.0,29166.67
Half Yearly,38.0,20833.33
Half Yearly,51.0,58333.33
Half Yearly,38.0,66666.67
Half Yearly,43.0,41666.67
Half Yearly,36.0,25000.0
Half Yearly,26.0,41666.67
Half Yearly,49.0,35833.33
Half Yearly,61.0,41666.67
Half Yearly,58.0,43333.33
Half Yearly,40.0,25000.0
Half Yearly,26.0,19583.33
Half Yearly,26.0,20833.33
Half Yearly,44.0,25000.0
Monthly,57.0,32291.67
Half Yearly,40.0,40416.67
Half Yearly,46.0,25000.0
Half Yearly,33.0,30000.0
Half Yearly,32.0,32500.0
Half Yearly,34.0,35000.0
Half Yearly,30.0,19153.33
Half Yearly,23.0,25000.0
Half Yearly,46.0,16666.67
Half Yearly,26.0,16666.67
Half Yearly,30.0,26458.33
Half Yearly,56.0,33333.33
Half Yearly,41.0,20000.0
Half Yearly,30.0,60333.33
Half Yearly,42.0,25000.0
Half Yearly,34.0,25000.0
Half Yearly,44.0,14733.33
Half Yearly,50.0,38666.67
Half Yearly,30.0,25000.0
Half Yearly,41.0,25000.0
Half Yearly,44.0,17500.0
Half Yearly,38.0,27500.0
Half Yearly,28.0,35000.0
Half Yearly,24.0,25000.0
Half Yearly,38.0,15000.0
Half Yearly,49.0,41666.67
Half Yearly,34.0,20833.33
Half Yearly,42.0,51000.0
Half Yearly,25.0,27700.0
Half Yearly,30.0,29333.33
Half Yearly,26.0,20833.33
Half Yearly,27.0,18333.33
Half Yearly,48.0,45066.67
Half Yearly,32.0,20981.67
Half Yearly,45.0,23096.67
Half Yearly,39.0,16150.0
Half Yearly,50.0,41666.67
Half Yearly,50.0,20500.0
Half Yearly,61.0,16170.0
Half Yearly,33.0,15150.0
Half Yearly,37.0,15570.0
Half Yearly,22.0,62000.0
Half Yearly,26.0,63000.0
Half Yearly,52.0,9750.0
Half Yearly,26.0,29250.0
Half Yearly,33.0,41666.67
Half Yearly,60.0,15605.0
Half Yearly,40.0,31000.0
Half Yearly,22.0,26138.33
Half Yearly,36.0,16175.0
Half Yearly,39.0,0.17
Half Yearly,27.0,22700.0
Half Yearly,44.0,13993.33
Half Yearly,39.0,28166.67
Half Yearly,23.0,79000.0
Half Yearly,38.0,68240.0
Half Yearly,34.0,75000.0
Half Yearly,32.0,7150.0
Half Yearly,23.0,43450.0
Half Yearly,37.0,15400.0
Half Yearly,36.0,51666.67
Half Yearly,54.0,56666.67
Half Yearly,24.0,20916.67
Half Yearly,35.0,0.17
Half Yearly,46.0,56833.33
Half Yearly,38.0,39433.33
Half Yearly,23.0,33800.0
Half Yearly,40.0,46555.0
Half Yearly,26.0,51666.67
Monthly,26.0,0.17
Half Yearly,32.0,33800.0
Half Yearly,49.0,41666.67
Half Yearly,19.0,28166.67
Half Yearly,35.0,20833.33
Half Yearly,39.0,33800.0
Half Yearly,39.0,62000.0
Half Yearly,34.0,33800.0
Half Yearly,56.0,0.17
Half Yearly,46.0,33800.0
Half Yearly,32.0,13418.33
Half Yearly,35.0,41333.33
Half Yearly,34.0,80000.0
Half Yearly,38.0,3943.33
Half Yearly,30.0,41666.67
Monthly,36.0,80000.0
Half Yearly,35.0,80000.0
Half Yearly,40.0,16466.67
Monthly,28.0,41666.67
Half Yearly,41.0,53333.33
Monthly,31.0,51750.0
Half Yearly,41.0,53333.33
Half Yearly,20.0,80000.0
Half Yearly,34.0,45000.0
Half Yearly,30.0,48800.0
Half Yearly,37.0,41666.67
Half Yearly,52.0,41666.67
Quatrly,38.0,41666.67
Quatrly,48.0,41666.67
Quatrly,34.0,41666.67
Quatrly,30.0,41666.67
Half Yearly,34.0,40000.0
Half Yearly,40.0,22866.67
Half Yearly,54.0,68000.0
Half Yearly,42.0,14840.0
Half Yearly,45.0,12913.33
Half Yearly,40.0,21791.67
Half Yearly,27.0,25220.0
Half Yearly,34.0,14733.33
Half Yearly,36.0,17550.0
Half Yearly,57.0,43100.0
Half Yearly,22.0,54050.0
Half Yearly,54.0,17853.33
Half Yearly,53.0,23183.33
Half Yearly,43.0,32910.0
Half Yearly,35.0,41666.67
Half Yearly,39.0,48671.67
Half Yearly,40.0,38058.33
Half Yearly,62.0,31666.67
Half Yearly,33.0,25000.0
Half Yearly,45.0,25000.0
Half Yearly,45.0,20833.33
Half Yearly,29.0,25000.0
Half Yearly,32.0,22500.0
Half Yearly,60.0,36500.0
Half Yearly,44.0,11666.67
Half Yearly,23.0,7500.0
Half Yearly,27.0,94083.33
Half Yearly,31.0,38583.33
Half Yearly,54.0,34083.33
Half Yearly,41.0,27250.0
Half Yearly,27.0,60250.0
Half Yearly,74.0,6666.67
Half Yearly,36.0,42750.0
Half Yearly,36.0,28000.0
Half Yearly,22.0,20833.33
Half Yearly,45.0,16666.67
Half Yearly,52.0,23333.33
Half Yearly,55.0,25666.67
Half Yearly,29.0,19583.33
Half Yearly,62.0,34500.0
Half Yearly,46.0,25000.0
Half Yearly,41.0,31166.67
Half Yearly,53.0,25000.0
Half Yearly,42.0,22333.33
Half Yearly,36.0,27666.67
Half Yearly,26.0,33333.33
Half Yearly,54.0,38250.0
Half Yearly,34.0,25083.33
Half Yearly,46.0,37500.0
Half Yearly,57.0,21666.67
Half Yearly,45.0,30416.67
Half Yearly,26.0,30416.67
Half Yearly,29.0,34166.67
Half Yearly,48.0,45000.0
Half Yearly,49.0,49583.33
Half Yearly,39.0,25000.0
Half Yearly,38.0,41666.67
Half Yearly,30.0,38416.67
Half Yearly,35.0,27500.0
Half Yearly,27.0,16666.67
Half Yearly,39.0,22500.0
Half Yearly,47.0,32500.0
Half Yearly,32.0,32291.67
Half Yearly,45.0,27291.67
Half Yearly,38.0,37500.0
Half Yearly,40.0,42916.67
Half Yearly,26.0,25000.0
Half Yearly,29.0,39583.33
Half Yearly,35.0,25833.33
Half Yearly,25.0,33333.33
Half Yearly,37.0,52500.0
Half Yearly,39.0,31125.0
Half Yearly,35.0,28333.33
Half Yearly,26.0,22666.67
Half Yearly,45.0,31250.0
Half Yearly,49.0,27833.33
Half Yearly,27.0,26666.67
Half Yearly,36.0,25541.67
Half Yearly,31.0,32916.67
Half Yearly,49.0,29958.33
Half Yearly,63.0,32250.0
Half Yearly,43.0,39166.67
Half Yearly,55.0,25625.0
Half Yearly,38.0,24125.0
Half Yearly,45.0,26250.0
Half Yearly,55.0,47250.0
Half Yearly,36.0,15000.0
Half Yearly,38.0,59583.33
Half Yearly,39.0,22500.0
Half Yearly,25.0,18500.0
Half Yearly,31.0,40333.33
Half Yearly,22.0,34900.0
Half Yearly,27.0,21250.0
Half Yearly,38.0,33333.33
Half Yearly,47.0,33333.33
Half Yearly,24.0,29000.0
Half Yearly,57.0,35416.67
Half Yearly,34.0,41.67
Half Yearly,29.0,24166.67
Half Yearly,34.0,25833.33
Half Yearly,26.0,52500.0
Half Yearly,51.0,31833.33
Half Yearly,41.0,52500.0
Half Yearly,31.0,33333.33
Half Yearly,24.0,44583.33
Half Yearly,54.0,25000.0
Half Yearly,26.0,50000.0
Half Yearly,33.0,28500.0
Half Yearly,34.0,40583.33
Half Yearly,40.0,6666.67
Half Yearly,22.0,18666.67
Half Yearly,29.0,58000.0
Half Yearly,28.0,37833.33
Half Yearly,23.0,49166.67
Half Yearly,47.0,39166.67
Half Yearly,31.0,32383.33
Half Yearly,23.0,36250.0
Half Yearly,29.0,66500.0
Half Yearly,24.0,53500.0
Half Yearly,27.0,45750.0
Half Yearly,36.0,39283.33
Half Yearly,45.0,20916.67
Half Yearly,21.0,27500.0
Half Yearly,31.0,34166.67
Half Yearly,30.0,19333.33
Half Yearly,33.0,21750.0
Half Yearly,32.0,52500.0
Half Yearly,25.0,44166.67
Half Yearly,31.0,57916.67
Half Yearly,42.0,30833.33
Half Yearly,21.0,19666.67
Half Yearly,40.0,36750.0
Half Yearly,22.0,54166.67
Half Yearly,53.0,27500.0
Half Yearly,39.0,33333.33
Half Yearly,65.0,29166.67
Half Yearly,38.0,22583.33
Half Yearly,30.0,46250.0
Half Yearly,23.0,66666.67
Half Yearly,23.0,56666.67
Half Yearly,32.0,55833.33
Half Yearly,50.0,24250.0
Half Yearly,33.0,25833.33
Half Yearly,27.0,26375.0
Half Yearly,48.0,93333.33
Half Yearly,49.0,87500.0
Half Yearly,61.0,62500.0
Half Yearly,35.0,35000.0
Half Yearly,51.0,35833.33
Half Yearly,59.0,55833.33
Half Yearly,51.0,37500.0
Half Yearly,48.0,56666.67
Half Yearly,48.0,23333.33
Half Yearly,45.0,33333.33
Half Yearly,61.0,33333.33
Half Yearly,51.0,57333.33
Half Yearly,58.0,47500.0
Half Yearly,70.0,37166.67
Half Yearly,47.0,64583.33
Half Yearly,56.0,52500.0
Half Yearly,58.0,45000.0
Half Yearly,58.0,58333.33
Half Yearly,56.0,55833.33
Half Yearly,46.0,65000.0
Half Yearly,45.0,44166.67
Half Yearly,57.0,30833.33
Half Yearly,57.0,65000.0
Half Yearly,28.0,32500.0
Half Yearly,33.0,66666.67
Half Yearly,67.0,50000.0
Half Yearly,71.0,41666.67
Half Yearly,48.0,26666.67
Half Yearly,47.0,75000.0
Half Yearly,45.0,35833.33
Half Yearly,33.0,35833.33
Half Yearly,63.0,38333.33
Half Yearly,50.0,100000.0
Half Yearly,47.0,38333.33
Half Yearly,36.0,32916.67
Half Yearly,65.0,59666.67
Half Yearly,49.0,150000.0
Half Yearly,44.0,107916.67
Half Yearly,27.0,69416.67
Half Yearly,34.0,58333.33
Half Yearly,52.0,57083.33
Half Yearly,56.0,31250.0
Half Yearly,63.0,76666.67
Half Yearly,49.0,68333.33
Half Yearly,58.0,70166.67
Half Yearly,32.0,83333.33
Half Yearly,69.0,68333.33
Half Yearly,30.0,158333.33
Half Yearly,30.0,53333.33
Half Yearly,24.0,43333.33
Half Yearly,35.0,40833.33
Half Yearly,64.0,48416.67
Half Yearly,42.0,93333.33
Half Yearly,34.0,85000.0
Half Yearly,48.0,90983.33
Half Yearly,31.0,51833.33
Half Yearly,41.0,101666.67
Half Yearly,66.0,58333.33
Half Yearly,34.0,110000.0
Half Yearly,63.0,91666.67
Half Yearly,56.0,38333.33
Half Yearly,47.0,64166.67
Half Yearly,75.0,79166.67
Half Yearly,50.0,64166.67
Half Yearly,66.0,97500.0
Half Yearly,43.0,51666.67
Half Yearly,32.0,76666.67
Half Yearly,49.0,93333.33
Half Yearly,33.0,60000.0
Half Yearly,45.0,60000.0
Half Yearly,36.0,37500.0
Half Yearly,45.0,151666.67
Half Yearly,44.0,126666.67
Half Yearly,23.0,175000.0
Half Yearly,37.0,76666.67
Half Yearly,65.0,141666.67
Half Yearly,43.0,74166.67
Half Yearly,48.0,58333.33
Half Yearly,40.0,43333.33
Half Yearly,35.0,108333.33
Half Yearly,50.0,104166.67
Half Yearly,24.0,141666.67
Half Yearly,24.0,116666.67
Half Yearly,46.0,83333.33
Half Yearly,28.0,54166.67
Half Yearly,40.0,83333.33
Half Yearly,39.0,29166.67
Half Yearly,54.0,66666.67
Half Yearly,32.0,57500.0
Half Yearly,55.0,66666.67
Half Yearly,53.0,62500.0
Half Yearly,58.0,54166.67
Half Yearly,33.0,60000.0
Half Yearly,44.0,17500.0
Half Yearly,60.0,47500.0
Half Yearly,53.0,89166.67
Half Yearly,41.0,45000.0
Half Yearly,61.0,51666.67
Half Yearly,60.0,58333.33
Half Yearly,42.0,97500.0
Half Yearly,68.0,80833.33
Half Yearly,68.0,55833.33
Half Yearly,54.0,64500.0
Half Yearly,68.0,51666.67
Half Yearly,59.0,91666.67
Half Yearly,51.0,101666.67
Half Yearly,66.0,93333.33
Half Yearly,71.0,101666.67
Half Yearly,30.0,68333.33
Half Yearly,57.0,126666.67
Half Yearly,39.0,70000.0
Half Yearly,62.0,50400.0
Half Yearly,59.0,51133.33
Half Yearly,52.0,54166.67
Half Yearly,54.0,36666.67
Half Yearly,57.0,28333.33
Half Yearly,39.0,46125.0
Half Yearly,35.0,54166.67
Half Yearly,47.0,58333.33
Half Yearly,50.0,43333.33
Half Yearly,64.0,35833.33
Half Yearly,27.0,55833.33
Half Yearly,43.0,45000.0
Half Yearly,34.0,28000.0
Half Yearly,46.0,25000.0
Half Yearly,23.0,19016.67
Half Yearly,32.0,35475.0
Half Yearly,26.0,25000.0
Half Yearly,50.0,20262.5
Half Yearly,29.0,14850.0
Half Yearly,27.0,28012.5
Half Yearly,25.0,20250.0
Half Yearly,39.0,83333.33
Half Yearly,38.0,40000.0
Half Yearly,49.0,44166.67
Half Yearly,36.0,44166.67
Half Yearly,21.0,44166.67
Half Yearly,45.0,53333.33
Half Yearly,50.0,48333.33
Half Yearly,34.0,44166.67
Half Yearly,21.0,50000.0
Half Yearly,45.0,39166.67
Half Yearly,45.0,33333.33
Half Yearly,49.0,50000.0
Half Yearly,47.0,43750.0
Half Yearly,55.0,40000.0
Half Yearly,48.0,470000.0
Half Yearly,26.0,33333.33
Half Yearly,51.0,43750.0
Half Yearly,48.0,44166.67
Half Yearly,39.0,39166.67
Half Yearly,48.0,39166.67
Half Yearly,22.0,35000.0
Half Yearly,33.0,35000.0
Half Yearly,50.0,34583.33
Half Yearly,34.0,43750.0
Half Yearly,25.0,48750.0
Half Yearly,25.0,50000.0
Half Yearly,19.0,66666.67
Half Yearly,27.0,29583.33
Half Yearly,43.0,75000.0
Half Yearly,53.0,47500.0
Half Yearly,41.0,58333.33
Half Yearly,40.0,41666.67
Half Yearly,54.0,32916.67
Half Yearly,44.0,42916.67
Half Yearly,39.0,37916.67
Half Yearly,21.0,33333.33
Half Yearly,38.0,47500.0
Half Yearly,35.0,41666.67
Half Yearly,27.0,60000.0
Half Yearly,42.0,45833.33
Half Yearly,20.0,41666.67
Half Yearly,45.0,41666.67
Half Yearly,33.0,50000.0
Half Yearly,28.0,41666.67
Half Yearly,30.0,32500.0
Half Yearly,59.0,30000.0
Half Yearly,41.0,43333.33
Half Yearly,63.0,41666.67
Half Yearly,36.0,37500.0
Half Yearly,51.0,30000.0
Half Yearly,56.0,42666.67
Half Yearly,24.0,32000.0
Half Yearly,52.0,41166.67
Half Yearly,32.0,40000.0
Half Yearly,21.0,44166.67
Half Yearly,32.0,41666.67
Half Yearly,60.0,4000.0
Half Yearly,62.0,54583.33
Half Yearly,28.0,44166.67
Half Yearly,26.0,53333.33
Half Yearly,24.0,50000.0
Half Yearly,39.0,40833.33
Half Yearly,25.0,57916.67
Half Yearly,32.0,4416.67
Half Yearly,38.0,53333.33
Half Yearly,27.0,50000.0
Half Yearly,23.0,50000.0
Half Yearly,47.0,50000.0
Half Yearly,64.0,41666.67
Half Yearly,47.0,33333.33
Half Yearly,45.0,50000.0
Half Yearly,41.0,58333.33
Half Yearly,44.0,58333.33
Half Yearly,50.0,66666.67
Half Yearly,71.0,29166.67
Half Yearly,43.0,500000.0
Half Yearly,57.0,50000.0
Half Yearly,29.0,45833.33
Half Yearly,44.0,50000.0
Half Yearly,40.0,50000.0
Half Yearly,58.0,45833.33
Half Yearly,43.0,45833.33
Half Yearly,57.0,50000.0
Half Yearly,45.0,41666.67
Half Yearly,48.0,45833.33
Half Yearly,36.0,41666.67
Half Yearly,59.0,33333.33
Half Yearly,58.0,33333.33
Half Yearly,64.0,33333.33
Quatrly,24.0,25000.0
Half Yearly,43.0,25000.0
Half Yearly,51.0,41666.67
Half Yearly,60.0,50000.0
Half Yearly,31.0,41666.67
Half Yearly,59.0,33333.33
Half Yearly,53.0,66666.67
Half Yearly,60.0,33333.33
Half Yearly,51.0,50000.0
Half Yearly,60.0,33333.33
Half Yearly,48.0,50000.0
Half Yearly,57.0,33333.33
Half Yearly,56.0,66666.67
Half Yearly,41.0,41666.67
Half Yearly,51.0,41666.67
Half Yearly,35.0,33333.33
Half Yearly,50.0,33333.33
Half Yearly,47.0,83333.33
Half Yearly,47.0,58333.33
Half Yearly,49.0,50000.0
Half Yearly,48.0,41666.67
Half Yearly,54.0,41666.67
Half Yearly,49.0,41666.67
Half Yearly,58.0,83333.33
Half Yearly,47.0,50000.0
Half Yearly,30.0,83333.33
Half Yearly,58.0,33333.33
Half Yearly,30.0,33333.33
Half Yearly,57.0,58333.33
Half Yearly,53.0,41666.67
Half Yearly,58.0,50000.0
Half Yearly,67.0,41666.67
Half Yearly,51.0,50000.0
Half Yearly,57.0,33333.33
Half Yearly,47.0,50000.0
